	id	corpus	sentence	token	complexity	class	ppl_aspect_only
138	371DNNCG442WZ4EUM1F68YSQA5P8TY	bible	For Heshbon was the city of Sihon the king of the Amorites, who had fought against the former king of Moab, and taken all his land out of his hand, even to the Arnon.	former king	0.25	2	10787.46875
139	3909MD9T2ZH3P06K4KWHJ49BUZGFEX	bible	the captain of fifty, the honorable man, the counselor, the skilled craftsman, and the clever enchanter.	skilled craftsman	0.25	2	861.052734375
140	30Y6N4AHYPWV0KXTZKLRUB59XBPDRW	bible	Let the poor and needy praise your name.	needy praise	0.25	2	4.538078784942627
141	3GS542CVJVNUS7MEQX3M5EHNE8L95X	bible	in cutting of stones for setting, and in carving of wood, to work in all kinds of skillful workmanship.	skillful workmanship	0.25	2	134.180908203125
142	31MCUE39BKM6T2MIQKL3IY5Q4PPG35	bible	"The burden of Egypt: ""Behold, Yahweh rides on a swift cloud, and comes to Egypt."	swift cloud	0.25	2	276.4843444824219
143	3D4BBDG7ZHWTCQ6DOYPKS7KB6XY3CJ	bible	So she stayed close to the maidens of Boaz, to glean to the end of barley harvest and of wheat harvest; and she lived with her mother-in-law.	barley harvest	0.25	2	11112.484375
144	3WRBLBQ2GR8ACANL7X3KG07J1D60GV	bible	They were put to death in the days of harvest, in the first days, at the beginning of barley harvest.	barley harvest	0.2777777777777778	2	4477.07373046875
145	36KM3FWE3RCRJHCKEUZQANUQ2AN07S	bible	So Naomi returned, and Ruth the Moabitess, her daughter-in-law, with her, who returned out of the country of Moab: and they came to Bethlehem in the beginning of barley harvest.	barley harvest	0.33333333333333337	2	909.9991455078125
146	3JYPJ2TAYI87MRVADYCSDG8F86IFPI	bible	"He said to them, ""Most certainly I tell you, there are some standing here who will in no way taste death until they see the Kingdom of God come with power."""	taste death	0.25	2	2038.3140869140625
147	3WKGUBL7SZM7XQJN1PN25V24E684LL	bible	But it displeased Jonah exceedingly, and he was angry.	displeased Jonah	0.25	2	1093.1534423828125
148	3D1UCPY6GG9R0NG07M9FQLOSG6D38D	bible	"It happened, when Hiram heard the words of Solomon, that he rejoiced greatly, and said, ""Blessed is Yahweh this day, who has given to David a wise son over this great people."""	wise son	0.26190476190476186	2	4611.85791015625
149	3D5G8J4N5A4UAGA7UUQG0CCYL3QVTQ	bible	His fatal wound was healed, and the whole earth marveled at the beast.	fatal wound	0.26190476190476186	2	24942.837890625
150	3HEA4ZVWVDMBRKK2N7Q5TYCLSC3553	bible	But in those sacrifices there is a yearly reminder of sins.	yearly reminder	0.26190476190476186	2	26436.017578125
151	35A1YQPVFEGN38FHUR9ZI7GQXY95ID	bible	"His armor bearer said to him, ""Do all that is in your heart."	armor bearer	0.26388888888888884	2	13488.5283203125
152	3HXK2V1N4KFH8KQZMK7YZO0YYBQG2V	bible	But his armor bearer would not; for he was terrified.	armor bearer	0.2894736842105263	2	33625.2578125
153	3ICOHX7ENCBCSWRU12DWGXM7OXQE0R	bible	"Then he called hastily to the young man his armor bearer, and said to him, ""Draw your sword, and kill me, that men not say of me, 'A woman killed him.'"	armor bearer	0.35	2	24512.615234375
154	3OKP4QVBP2X6DNL3ZZ0D56JWAZHGA1	bible	"Then Saul said to his armor bearer, ""Draw your sword, and thrust me through with it, lest these uncircumcised come and thrust me through, and abuse me!"""	armor bearer	0.3529411764705882	2	39386.546875
155	3XBXDSS888JYVS7XL0P726Z271CXLS	bible	When his armor bearer saw that Saul was dead, he likewise fell on his sword, and died.	armor bearer	0.3611111111111112	2	15775.5693359375
156	3TZDZ3Y0JS6V4PLVPA1A2O462SG197	bible	"Thus says Yahweh of Armies: ""The fasts of the fourth fifth, seventh, and tenth months shall be for the house of Judah joy and gladness, and cheerful feasts."	cheerful feasts	0.26388888888888884	2	58533.078125
157	3SNR5F7R92TNZR8A5S22M1M3AR8IER	bible	"Thus they returned us answer, saying, ""We are the servants of the God of heaven and earth, and are building the house that was built these many years ago, which a great king of Israel built and finished."	great king	0.26388888888888884	2	31.249048233032227
158	3HA5ODM5KASTVGXS5ULQQ7GCJKCSVY	bible	You will have a song, as in the night when a holy feast is kept; and gladness of heart, as when one goes with a flute to come to Yahweh's mountain, to Israel's Rock.	holy feast	0.2666666666666667	2	2322.008544921875
159	322ZSN9Z5GKVG3RSAYPTRMCL8JU4TO	bible	Now there are various kinds of gifts, but the same Spirit.	various kinds	0.2666666666666667	2	568.927978515625
160	31D0ZWOD0AZ92JAILXBAKEWG3IT0AJ	bible	"For I know that after my death you will utterly corrupt yourselves, and turn aside from the way which I have commanded you; and evil will happen to you in the latter days; because you will do that which is evil in the sight of Yahweh, to provoke him to anger through the work of your hands."""	corrupt yourselves	0.2678571428571429	2	1052.81298828125
161	382GHPVPHSRQHMTYVJJ2998NEKH346	bible	"For there is none like him in the earth, a blameless and an upright man, one who fears God, and turns away from evil."""	upright man	0.2678571428571429	2	1.0857222080230713
162	3L55D8AUFAXUST31DJIAI1GOFYTCYY	bible	You shall not have in your house diverse measures, a great and a small.	diverse measures	0.2678571428571429	2	48388.46875
163	33NKDW9FFXI5SODR8NW8ZN9FDSZCXS	bible	The bronze altar, which was before Yahweh, he brought from the forefront of the house, from between his altar and the house of Yahweh, and put it on the north side of his altar.	north side	0.2678571428571429	2	73.85016632080078
164	371Q3BEXDH9A40226RATBDT87VISZY	bible	The soldiers twisted thorns into a crown, and put it on his head, and dressed him in a purple garment.	twisted thorns	0.2678571428571429	2	82443.3125
165	3ZFRE2BDQ9EI0HO101GGALA0MAKXZB	bible	"But the thing displeased Samuel, when they said, ""Give us a king to judge us."""	displeased Samuel	0.27380952380952384	2	1386.6854248046875
166	32L724R85LKRWIX0E6IDGDL7OY9IPB	bible	Then Zedekiah the king sent, and took Jeremiah the prophet to him into the third entry that is in the house of Yahweh: and the king said to Jeremiah, I will ask you something.	third entry	0.275	2	1860.4114990234375
167	3E9VAUV7BWE6ZE63T5MJC6Q0FV7YAH	bible	"""If it please the king, let a royal commandment go from him, and let it be written among the laws of the Persians and the Medes, so that it cannot be altered, that Vashti may never again come before King Ahasuerus; and let the king give her royal estate to another who is better than she."	royal commandment	0.275	2	153.62600708007812
168	3BAWBGQGYLZ7CID0HRNFVGKGW607VR	bible	The good man out of the good treasure of his heart brings out that which is good, and the evil man out of the evil treasure of his heart brings out that which is evil, for out of the abundance of the heart, his mouth speaks.	evil treasure	0.275	2	1.610502004623413
169	3CVBMEMMXBG2UHIGC26BGFT7ORP7H1	bible	They will consider the loving kindnesses of Yahweh.	loving kindnesses	0.2763157894736842	2	228992.390625
170	3BO3NEOQM0HK9ERYPN0GQIWCPCAIAW	bible	When Aaron and all the children of Israel saw Moses, behold, the skin of his face shone; and they were afraid to come near him.	face shone	0.2777777777777778	2	1.3303804397583008
171	36D1BWBEHN1H0UMLXN5TCTKVUX22MP	bible	"and that they should publish and proclaim in all their cities, and in Jerusalem, saying, ""Go out to the mountain, and get olive branches, and branches of wild olive, and myrtle branches, and palm branches, and branches of thick trees, to make booths, as it is written."""	olive branches	0.2833333333333333	2	357522.28125
172	31GN6YMHLPS6A5XXV4QMC9ZQQTESW8	bible	The bronze arrow shall strike him through.	bronze arrow	0.2833333333333333	2	65249.8125
173	3G5RUKN2EC3YIWSKUXZ8ZVH95TLN91	bible	"""You shall not make an engraved image for yourself, any likeness of what is in heaven above, or what is in the earth beneath, or that is in the water under the earth:"	engraved image	0.2833333333333333	2	979.4759521484375
174	3MZ3TAMYTLNC8VDFRYM2L8LMPGXIR3	bible	"He set the engraved image of the idol, which he had made, in God's house, of which God said to David and to Solomon his son, ""In this house, and in Jerusalem, which I have chosen out of all the tribes of Israel, will I put my name forever:"	engraved image	0.45	3	141286.671875
175	374UMBUHN5PYB7473DVBAKO90WBCT9	bible	But the thing that David had done displeased Yahweh.	displeased Yahweh	0.28409090909090906	2	692.8862915039062
176	38G0E1M85M59ATPWUZGQ58Y04HXVUH	bible	In the third year of Cyrus king of Persia a thing was revealed to Daniel, whose name was called Belteshazzar; and the thing was true, even a great warfare: and he understood the thing, and had understanding of the vision.	great warfare	0.2875	2	12.618965148925781
177	3K3G488TR280K6307ZE8R97CO8PQ50	bible	All the people shouted with a great shout, when they praised Yahweh, because the foundation of the house of Yahweh had been laid.	great shout	0.29166666666666663	2	13.473491668701172
178	3UL5XDRDNCJUE234L5X85IMCU24858	bible	The burnt offering that the prince shall offer to Yahweh shall be on the Sabbath day six lambs without blemish and a ram without blemish;	Sabbath day	0.30000000000000004	2	497.3363952636719
179	3MQKOF1EE2O08GEFYEVXHADQPQ4DWZ	bible	When the prince shall prepare a freewill offering, a burnt offering or peace offerings as a freewill offering to Yahweh, one shall open for him the gate that looks toward the east; and he shall prepare his burnt offering and his peace offerings, as he does on the Sabbath day: then he shall go forth; and after his going forth one shall shut the gate.	Sabbath day	0.3888888888888888	2	116.81555938720703
180	3L21G7IH47WA5QT3XMTQ15XXB11Y1T	bible	Shall I come before him with burnt offerings, with calves a year old?	burnt offerings	0.30000000000000004	2	1624.406982421875
181	3OJX0UFJ0Z7BDMCTRYBUDQ93DPF9UG	bible	The children of the captivity, who had come out of exile, offered burnt offerings to the God of Israel, twelve bulls for all Israel, ninety-six rams, seventy-seven lambs, and twelve male goats for a sin offering: all this was a burnt offering to Yahweh.	burnt offerings	0.3571428571428571	2	257.0047912597656
182	3RHLQY6EDT4OZEVVO8PEMIUZ5X64D5	bible	to offer burnt offerings to Yahweh on the altar of burnt offering continually morning and evening, even according to all that is written in the law of Yahweh, which he commanded to Israel;	burnt offerings	0.375	2	560545.5
183	3JMQI2OLFZ5ALM516D4ALR0ZWE1DN9	bible	They offered burnt offerings on it to Yahweh, and sacrificed peace offerings.	burnt offerings	0.38235294117647056	2	710986.75
184	3X7837UUADYFHNZ1HS44ME9Q6886J5	bible	Solomon went up there to the bronze altar before Yahweh, which was at the Tent of Meeting, and offered one thousand burnt offerings on it.	burnt offerings	0.4	2	157.1759490966797
185	38Z7YZ2SB32CWUYFEJX2GIBHTUVQIA	bible	"He is the one who comes after me, who is preferred before me, whose sandal strap I'm not worthy to loosen."""	sandal strap	0.30000000000000004	2	116.10318756103516
186	3FO95NVK5C0129GBWAGGPAR9YEZSR5	bible	that I will not take a thread nor a sandal strap nor anything that is yours, lest you should say, 'I have made Abram rich.'	sandal strap	0.4107142857142857	3	432.7009582519531
187	39WICJI5ATS6KJHNGC9S35LWFFJ3ZH	bible	He will take your fields, and your vineyards, and your olive groves, even their best, and give them to his servants.	olive groves	0.30000000000000004	2	1.2990970611572266
188	3QO7EE372ON29MK9895LUV74Y4BQB1	bible	When he had set the brands on fire, he let them go into the standing grain of the Philistines, and burnt up both the shocks and the standing grain, and also the olive groves.	olive groves	0.31666666666666665	2	309.3030700683594
189	33CLA8O0MIBSY4BPQQGHIB8U9O6FRA	bible	because of the multitude of the prostitution of the alluring prostitute, the mistress of witchcraft, who sells nations through her prostitution, and families through her witchcraft.	alluring prostitute	0.30000000000000004	2	235.5294189453125
190	3IHWR4LC7DD6QQYJSPG2URQHZO98IH	bible	For you shall spread out on the right hand and on the left; and your seed shall possess the nations, and make the desolate cities to be inhabited.	desolate cities	0.30000000000000004	2	15.53787899017334
191	3GITHABACYLNIC7L9OKTP89VZNBN29	bible	When they had preached the Good News to that city, and had made many disciples, they returned to Lystra, Iconium, and Antioch,	many disciples	0.3035714285714286	2	58.17227554321289
192	3IKMEYR0LWVMA6MICBSDXGSR5S72KK	bible	merchandise of gold, silver, precious stones, pearls, fine linen, purple, silk, scarlet, all expensive wood, every vessel of ivory, every vessel made of most precious wood, and of brass, and iron, and marble;	expensive wood	0.3035714285714286	2	1906.269775390625
193	3J5XXLQDHMBPBZCDFFKPIZ80R4DV39	bible	He turned again into the camp, but his servant Joshua, the son of Nun, a young man, didn't depart out of the Tent.	servant Joshua	0.3035714285714286	2	1323.19970703125
194	3KA7IJSNW65H9AJU8WQWUQHUT8PBPV	bible	For the teraphim have spoken vanity, and the diviners have seen a lie; and they have told false dreams.	false dreams	0.3055555555555556	2	223.75497436523438
195	3MIVREZQVHY32PO3EMIETYQULYKQKL	bible	Then he brought me out by the way of the gate northward, and led me round by the way outside to the outer gate, by the way of [the gate] that looks toward the east; and behold, there ran out waters on the right side.	right side	0.3055555555555556	2	39.403263092041016
196	3XABXM4AJ15J7OM25XLB3TH3QYQ8QK	bible	A false balance is an abomination to Yahweh, but accurate weights are his delight.	accurate weights	0.3055555555555556	2	20928.115234375
197	3E24UO25QZQTIYQYX5W9UAQC52I6OO	bible	Also the mighty men of the armies: Asahel the brother of Joab, Elhanan the son of Dodo of Bethlehem,	mighty men	0.3055555555555556	2	11684.3310546875
198	3SBNLSTU6U542BJK91F4GE786S8DZP	bible	After him was Eleazar the son of Dodo, the Ahohite, who was one of the three mighty men.	mighty men	0.3382352941176471	2	518.169189453125
199	3BVS8WK9Q0VPSOWQV10CLTGI7UUBIJ	bible	The wicked plots against the just, and gnashes at him with his teeth.	wicked plots	0.3055555555555556	2	76007.0
200	3KTZHH2ONIFSM9OAD4EUMKXYGXT8MX	bible	Don't fret because of him who prospers in his way, because of the man who makes wicked plots happen.	wicked plots	0.5	3	5183.876953125
201	31YWE12TE0CZG7IVH6OXJ1H1CH87XU	bible	who led you through the great and terrible wilderness, with fiery serpents and scorpions, and thirsty ground where there was no water; who brought you forth water out of the rock of flint;	fiery serpents	0.30681818181818177	2	563.7645263671875
202	3E9ZFLPWOYSW5RZR0XSUAQ7AQXIXIE	bible	Yahweh sent fiery serpents among the people, and they bit the people; and many people of Israel died.	fiery serpents	0.4166666666666666	3	53730.34375
203	3J94SKDEKIP6VXZV2D8ORA0D5T15DB	bible	For you are like whitened tombs, which outwardly appear beautiful, but inwardly are full of dead men's bones, and of all uncleanness.	whitened tombs	0.3157894736842105	2	653.7313842773438
204	3RZS0FBRWKA0JFB0MWMR5ANCBTQCP4	bible	and he has made my mouth like a sharp sword; in the shadow of his hand, he has hidden me: and he has made me a polished shaft; in his quiver has he kept me close:	polished shaft	0.31666666666666665	2	3395.98828125
